transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt
TXN-244F0D0EF9C4,USR0038,10216.883989011401,17-Mar-2024,Lucknow,Lucknow,Electronics,DEV-CDC766D7,mobile,nan,0.0,success,192.150.123.10,
TXN-05BB90D3EF9E,USR0032,1956.3860907447306,04/04/2024 04:52:48,Delhi,Delhi,Utilities,DEV-221153D0,web,Card,37794.39,success,192.47.72.201,
TXN-A391B564A4EF,USR0010,6097.389958146254,2024-06-17T07:42:36.888152,CHENNAI,MAA,Utilities,DEV-CEE9023E,ATM,Card,113927.06,success,192.187.63.168,
TXN-BAF6EFD0B468,USR0042,1995.18,"May 22, 2024 06:23 PM",Pu...,PNQ,Food & Dining,DEV-F59A2F49,web,NetBanking,62999.63,success,192.81.238.35,
TXN-CDA93BE35081,USR0078,,1706947176,BOM,mumbai,Electronics,DEV-D52E756E,mobile,UPI,0.0,success,192.192.189.191,9238.367029007419
TXN-03E7EEDDD2C2,USR0028,2648.1289180317663,30/03/2024 15:22:51,Mumbai,BOM,Utilities,DEV-382FE1B8,ATM,UPI,150681.15,success,192.61.72.173,
TXN-51C6DC85A52D,USR0048,2923.508551837178,2024-02-06T10:34:55.785602,Chennai,CHENNAI,Electronics,DEV-D7256DA2,ATM,UPI,18136.44,success,192.109.213.126,
TXN-56039A1DEE56,USR0015,5744 INR,2024-04-09T15:55:40.605503,Lucknow,Lucknow,Travel,DEV-9F7F3472,mobile,Wallet,0.0,success,192.194.13.30,
TXN-2530BDE1F5C5,USR0009,2856.09,2024-02-03T02:42:06.646903,CCU,mumbai,Grocery,DEV-BA565D37,web,NetBanking,123246.3,success,192.91.54.216,
TXN-7BC6D9DEA0B5,USR0016,1791.7363991797379,20-Mar-2024,DELHI,DEL,Fuel,DEV-DD68AA2E,ATM,Wallet,8185.59,success,192.17.99.193,
TXN-FD97B26A7F87,USR0001,,2024-05-02T22:03:38.523540,DELHI,ahmedabad,Fuel,DEV-CEAEBD15,ATM,UPI,50938.46,pending,192.27.174.169,
TXN-9E359E7A0056,USR0015,2297.721641848547,2024-03-24T23:28:57.898033,Lucknow,LKO,Utilities,DEV-9F7F3472,mobile,Wallet,27328.74,failed,192.194.13.192,
TXN-70582FD44F05,USR0052,3521.386543742541,1708938461,Madras,CHENNAI,Fuel,DEV-3F,mobile,NetBanking,171036.06,success,192.175.64.183,
TXN-790C89733033,USR0068,961.2019558936161,2024-01-28T01:56:28.669088,hyderabad,hyderabad,Clothing,DEV-E82A3776,ATM,Wallet,0.0,success,192.107.227.106,
TXN-C92985D85726,USR0079,5333.4146577427655,"April 11, 2024 02:58 PM",Jaipur,delhi,Electronics,DEV-87BECBE5,web,Card,120224.78,pending,192.112.125.190,
TXN-2F85B07BD9F9,USR0045,13329.46,06/06/2024 11:06:24,chennai,AMD,Food & Dining,,ATM,Wallet,82740.55,success,111.239.133.16,
TXN-45561D818904,USR0061,1931.5782454262367,1714353419,HYD,hyderabad,Entertainment,DEV-B60819A7,ATM,N/A,95784.72,pending,192.111.18.163,
TXN-6653F5917D61,USR0073,4496.262645621752,2024-05-06T22:51:57.092662,bangalore,BENGALURU,Clothing,DEV-441223C2,ATM,Card,70918.69,success,192.71.197.48,
TXN-1A12FB908CEA,USR0047,533.42,17/06/2024 05:03:57,JAI,Jaipur,Clothin??,DEV-73676519,ATM,NetBanking,37169.21,success,192.176.163.134,
TXN-E3FAF86B63B2,USR0051,195.31353927617914,1717414754,JAI,Jaipur,Travel,DEV-C29FAB25,web,Card,70671.84,success,192.33.11.7,
TXN-424844877701,USR0074,1678106.56,1707759030,jaipur,jaipur,Grocery,N/A,ATM,UPI,N/A,success,192.74.61.131,
TXN-11C7A4DF9430,USR0044,,20240306212326,JAI,Jaipur,Clothing,DEV-C2F0F24E,ATM,Wallet,183270.12,success,192.73.41.87,3715 INR
TXN-E1BEB6A96791,USR0065,2396.66,2024-04-08T18:19:24.697736,MUMBAI,BOM,Fuel,DEV-BCEBE888,web,Card,0.0,success,192.114.114.59,
TXN-AFBE155A5ED3,USR0054,8365.22,1713562909,BLR,BENGALURU,Fuel,DEV-74E33BAA,ATM,NetBanking,0.0,success,NA,
TXN-61BB32B5A8C8,USR0012,1002.9696506387095,1712477228,mumbai,MUMBAI,Grocery,DEV-DB1F34D7,web,Wallet,1768.9,success,192.17.55.173,
TXN-25927135D451,USR0025,9593.88,04-14-2024 16:27,kolkata,CCU,Education,DEV-F6295517,ATM,Card,7389.61,success,192.80.103.212,
TXN-B5799422E7D2,USR0003,7.78,1714338555,LKO,lucknow,Food & Dining,CNP-F892ECFF,mobile,Card,35565.74,success,192.115.151.146,
TXN-208AD2DC9E9F,USR0015,2618 INR,2024-03-30T02:02:57.650270,LKO,lucknow,Travel,DEV-9F7F3472,mobile,Wallet,15749.17,success,192.194.13.28,
TXN-E145E391D7D8,USR0014,1257.2167391648923,2024-05-12T14:55:35.109523,Ahmedabad,Ahmedabad,Entertainment,DEV-88FD6F2B,ATM,NetBanking,19385.58,success,192.150.110.247,
TXN-5FF777A6B058,USR0039,10010.69,2024-01-20T15:27:45.370059,JAI,jaipur,Fuel,DEV-FA6637A2,web,Card,74050.93,success,192.18.153.22,
TXN-A616A0ED243A,USR0050,11392 INR,20240614085835,JAI,chennai,Food & Dining,DEV-...,ATM,UPI,94606.55,success,192.232.39.56,
TXN-39BF18B96377,USR0040,4408.562587633807,1711187089,New Delhi,Delhi,Healthcare,DEV-12899003,ATM,Card,46456.2,success,192.153.11.237,
TXN-9704C7FCA7DE,USR0005,15219.805688464945,2024-03-09T13:39:47.790392,HYD,HYDERABAD,Grocery,DEV-9571BDB8,ATM,UPI,8306.59,success,192.92.217.37,
TXN-A3CD76BCB7E8,USR0006,5271.61,1718607566,pune,Pune,Entertainment,,web,Wallet,96880.82,failed,NA,
TXN-4DEEC9054A3D,USR0043,481.4129108488353,2024-05-16T01:12:05.843743,Madras,Chennai,Travel,DEV-7FD08C1B,ATM,UPI,125644.64,success,192.138.55.250,
TXN-6FFC8A7AC4A6,USR0073,13712.7,"April 01, 2024 03:16 PM",Lucknow,BLR,Education,ATO-125C3F22,ATM,UPI,0.0,success,98.82.234.188,
TXN-0F5DE5E277DA,USR0022,676.93,2024-02-21T02:55:18.174442,BOM,Mumbai,Fuel,DEV-2E4EF3A3,mobile,UPI,71243.78,success,192.62.225.13,
TXN-E029287AA176,USR0029,2192 INR,1709882447,ahmedabad,Ahmedabad,Clothing,DEV-0B8F134C,mobile,NetBanking,N/A,success,192.201.122.219,
TXN-F9F501C5CB48,USR0069,,2024-02-10T16:43:46.321514,chennai,Chennai,Grocery,DEV-8657F3E2,ATM,Wallet,,success,192.38.168.253,2371.054620110652
TXN-6A9D340C99E9,USR0059,981.53992314145,2024-03-09T13:12:07.547919,MAA,MAA,Entertainment,DEV-5F99A6B9,mobile,Wallet,190264.12,success,192.153.112.208,
TXN-2545111D1B9D,USR0060,₹5646,2024-02-07T00:42:53.326385,Pune,Pune,Grocery,DEV-888653EA,web,UPI,19799.13,success,192.231.148.130,
TXN-8587AB0C5CC8,USR0026,3834.65,11/06/2024 02:44:06,HYDERABAD,pune,Electronics,DEV-B73DE612,mobile,UPI,91286.76,success,192.17.87.11,
TXN-DD453E2C8E12,USR0022,1192.6824421779227,23/02/2024 23:52:48,DELHI,Delhi,Education,DEV-2E4EF3A3,ATM,Card,66613.95,success,,
TXN-B78DB7F4B3F8,USR0041,1302.89,1706677252,lucknow,lucknow,Electronics,DEV-95E78842,web,NetBanking,129412.93,success,192.53.172.67,
TXN-172F82F68FCA,USR0046,16073.09,2024-06-05T09:17:59,PNQ,CHENNAI,Healthcare,ATO-F584FD1C,mobile,Card,0.0,failed,191.12.164.218,
TXN-297285EEB9CF,USR0080,2070.7476692320756,"March 27, 2024 07:33 PM",MUMBAI,MUMBAI,Travel,DEV-2A320A3B,web,Card,74370.35,failed,N/A,
TXN-F3E3D11757BB,USR0058,5318.335833248711,2024-06-10T13:05:48.410360,Calcutta,CCU,Travel,DEV??,mobile,NetBanking,125501.84,success,192.225.249.49,
TXN-4FACD870A5BA,USR0038,6002.617305027485,04-04-2024 08:29,LKO,Lucknow,Clothing,DEV-2BCD5E08,mobile,UPI,0.0,success,192.150.123.203,
TXN-FED9CE1CA28F,USR0073,7740.18,2024-03-21T15:53:44,hyderabad,HYDERABAD,Electronics,DEV-441223C2,ATM,Card,0.0,success,192.71.197.222,
TXN-A4FE9046B5FA,USR0023,4514.992891886321,2024-02-03T11:10:14.798151,hyderabad,hyderabad,Clothing,DEV-9D08D512,ATM,Wallet,0.0,success,192.197.33.184,
TXN-BCDC40D46F21,USR0009,1690.602893449179,20-Feb-2024,CCU,Kolkata,Entertainment,DEV-899D78E3,web,UPI,98291.61,success,,
TXN-1DA207CE7E15,USR0064,8.31,2024-01-18T06:09:42,kolkata,CCU,Utilities,CNP-63BF93ED,web,Card,125305.72,success,192.141.214.82,
TXN-82283BE70660,USR0023,4583.2673926064435,29/01/2024 13:18:18,LKO,Lucknow,Food & Dining,DEV-58413333,ATM,UPI,0.0,pending,192.197.33.111,
TXN-8D71EB6C8888,USR0062,0.0,05/03/2024 03:00:59,Pu??,Pune,Electronics,DEV-5877E23E,mobile,NetBanking,67543.79,pending,192.80.171.75,
TXN-C06D84F9E352,USR0023,6034.930767390511,01-27-2024 08:46,lucknow,LKO,Education,DEV-9D08D512,ATM,UPI,0.0,failed,192.197.33.168,
TXN-9ADA38CAFEB2,USR0063,3807 INR,1710226201,LKO,lucknow,Electronics,DEV-58A9E1DE,mobile,Card,78819.76,success,192.108.171.173,
TXN-312AF5CB0852,USR0068,1678106.56,"January 10, 2024 01:18 PM",Hyderabad,HYDERABAD,Fuel,DEV-E82A3776,web,UPI,nan,success,192.107.227.109,
TXN-9CCFBA6A4E7E,USR0025,3374.4912786291497,26/03/2024 23:16:08,kolkata,MUMBAI,,DEV-F6295517,ATM,Card,150572.93,success,192.80.103.193,
TXN-7F63A42EAF1F,USR0071,1997.5054005586996,2024-02-22T06:06:06.033392,LKO,Lucknow,Electronics,DEV-52E838A1,mobile,Wallet,91898.97,success,192.206.119.230,
TXN-899F4B976CF7,USR0035,5851.69,16/02/2024 10:47:25,Hyderabad,HYDERABAD,Education,DEV-EBE4B397,mobile,Wallet,153324.46,success,192.253.100.161,
TXN-5C5D6155F387,USR0071,4799.3217,1709084969,Calcutta,CCU,T??,DEV-52E838A1,ATM,Card,83057.55,success,192.206.119.47,
TXN-78A2852EBFDD,USR0014,553.0545056807173,25-Apr-2024,ahmedabad,Ahmedabad,Education,DEV-8370A60B,ATM,Wallet,30608.11,success,192.150.110.126,
TXN-80CDB197E0E5,USR0043,422.7,18/06/2024 19:51:09,DEL,New Delhi,Entertainment,DEV-54FFCBDF,mobile,UPI,120573.92,success,192.138.55.144,
TXN-E1A2AA0E767A,USR0077,1850.2182738120855,20240324190502,MUMBAI,BOM,Travel,NA,ATM,UPI,,success,192.98.123.111,
TXN-9FE7254434A7,USR0058,7032.360929396535,06-07-2024 15:46,kolkata,CCU,Clothing,DEV-942A99F0,mobile,UPI,146484.77,success,192.225.249.193,
TXN-1ACA3AA98DFD,USR0001,480.82658392811084,08/04/2024 08:53:43,New Delhi,New Delhi,Education,DEV-CEAEBD15,ATM,Card,55621.37,success,192.27.174.78,
TXN-00CEF86EDB60,USR0050,7570 INR,29/06/2024 13:43:36,jaipur,Jaipur,Education,DEV-C5C9E23E,ATM,,36530.6,success,192.232.39.11,
TXN-15AC1FE44C4C,USR0023,,18/05/2024 09:52:51,lucknow,LKO,Electronics,DEV-58413333,ATM,UPI,0.0,success,192.197.33.174,10285.7
TXN-B4EB0A5C651C,USR0012,2353.776237924175,2024-04-01T07:04:25.158283,mumbai,Mumbai,Clothing,DEV-DB1F34D7,web,NetBanking,7699.13,success,192.17.55.107,
TXN-8E5D726FD4D9,USR0074,2765.6425949418303,2024-02-07T06:17:51.341419,JAI,JAI,Fuel,DEV-C6AEF8D2,web,UPI,47466.59,success,192.74.61.144,
TXN-5E288C4A0928,USR0077,,1710493819,Mumbai,Mumbai,Utilities,DEV-C14E2CFB,ATM,UPI,60951.39,success,192.98.123.152,2382.400005805304
TXN-1DAB7A645415,USR0015,3821.04,17/01/2024 04:38:07,Lucknow,Lucknow,Electronics,,mobile,Wallet,0.0,success,192.194.13.194,
TXN-5C0C8D6FA451,USR0047,958 INR,06-Jun-2024,hyderabad,DEL,Healthcare,DEV-73676519,mobile,,48439.93,success,192.176.163.22,
TXN-19CD4E6C6EBD,USR0025,10962.22,2024-04-12T23:55:27.509371,Calcutta,Calcutta,Fuel,DEV-46B058CE,mobile,Card,19897.38,success,192.80.103.64,
TXN-F05116EC7825,USR0008,665.01,04-03-2024 07:40,delhi,pune,Travel,DEV-E542488C,web,Wallet,46301.56,failed,192.222.26.230,
TXN-5E3C6AE8DE97,USR0057,4165.85,23/01/2024 21:50:37,hyderabad,hyderabad,nan,DEV-126D0500,web,NetBanking,47769.15,success,192.165.131.112,
TXN-A5FC3E0C9A3E,USR0079,8981.939350809891,2024-03-25T10:34:44.067012,JAI,jaipur,Utilities,DEV-44B1186B,mobile,Card,171091.27,success,192.112.125.68,
TXN-C85BFBB4F8D3,USR0059,466.1003876092245,03-13-2024 22:23,Chennai,MAA,Education,DEV-89FDC019,mobile,UPI,183211.89,failed,192.153.112.44,
TXN-E6076DCB5782,USR0074,3107.0147776930107,20240102053641,JAI,jaipur,Food & Dining,NEW-6DEE2B24,mobile,UPI,13624.13,success,167.234.102.181,
TXN-902EB641AC7F,USR0062,5197.97,2024-02-25T02:47:44.703385,Pune,Pune,Entertainment,DEV-5877E23E,ATM,UPI,91516.77,success,192.80.171.253,
TXN-E9555C102327,USR0080,4536.037622172731,2024-03-10T10:03:20.278228,mumbai,Pune,Travel,nan,web,UPI,95813.91,success,192.236.33.143,
TXN-9786500A7C94,USR0020,11538.54348182177,30/03/2024 06:22:18,Jaipur,jaipur,Entertainment,N/A,ATM,NetBanking,103925.78,success,N/A,
TXN-1E99FC807173,USR0067,5199.281223360101,06-27-2024 03:33,JAI,Jaipur,Grocery,DEV-1CD3CE9D,ATM,Card,114315.31,success,192.80.58.187,
TXN-2B1808380E61,USR0027,3617.431464152099,2024-05-21T08:11:26.456177,BOM,Bombay,Cl??,DEV-E7B94D4C,web,Wallet,0.0,success,192.182.162.142,
TXN-92413FA3A15C,USR0035,7475.09,16/02/2024 22:24:40,Madras,CHENNAI,Fuel,DEV-EBE4B397,mobile,NetBanking,145849.37,success,192.253.100.58,
TXN-1B87BC79B171,USR0015,3612.499607991659,12/03/2024 01:26:54,Lucknow,lucknow,Food & Dining,DEV-9F7F3472,mobile,Wallet,44155.05,success,192.194.13.244,
TXN-FB6BE23D95CB,USR0036,8547.438017570432,2024-02-12T03:54:39.575281,Madras,CHENNAI,NA,N/A,web,Wallet,116513.49,success,192.246.188.129,
TXN-24E8F09D0FE3,USR0069,424.45,2024-02-17T23:26:13.686513,Lucknow,LKO,Fuel,DEV-A93E7FCB,mobile,Wallet,131729.09,success,192.38.168.75,
TXN-FA552FAA3F98,USR0011,4984.817781846492,2024-03-21T01:34:30.128408,Bengaluru,Bengaluru,Healthcare,DEV-222FBA09,mobile,Wallet,16201.23,success,192.84.216.202,
TXN-3ED32B756ED9,USR0065,,2024-04-03T17:56:48.864176,Bombay,MUMBAI,Food & Dining,DEV-BCEBE888,web,NetBanking,6186.78,success,192.114.114.4,
TXN-C14D4B5E3F54,USR0076,7116.51,2024-05-09T05:46:54.900603,bangalore,Bangalore,,DEV-85FA2A2D,ATM,NetBanking,0.0,success,192.120.107.3,
TXN-ED8A44B7F072,USR0032,2466.7886335624726,04-Apr-2024,DELHI,DEL,Enter??,DEV-221153D0,web,Card,35327.6,success,999.168.1.1,
TXN-BD9E31CA3D03,USR0040,6420.75,1711648072,DEL,Bengaluru,Utilities,DEV-12899003,ATM,UPI,26389.89,pending,192.153.11.88,
TXN-E9CF2F64F9E4,USR0065,2462.84,2024-04-06T22:50:34.255878,BOM,mumbai,Electronics,DEV-BCEBE888,web,NetBanking,0.0,success,192.114.114.122,
TXN-A112F692E902,USR0005,4.25,06-03-2024 07:54,HYD,HYD,Utilities,CNP-6CD5E8F5,mobile,Card,0.0,success,192.92.217.124,
TXN-AFAA75EBDF8F,USR0051,₹596,2024-05-22T16:19:29.330696,JAI,Jaipur,Fuel,DEV-13AD99F3,web,Card,74166.33,success,192.33.11.95,
TXN-A45FE7FF38E2,USR0018,5746.935933081269,15/01/2024 23:26:20,Chennai,jaipur,Education,DEV-A4E6DB8C,mobile,,102371.27,success,192.112.41.104,
TXN-AD62B2B24D54,USR0080,2913.62,2024-03-03T12:50:35.793180,Mumbai,mumbai,Travel,DEV-2A320A3B,web,Card,111503.02,success,192.236.33.188,
TXN-DEFFC355F637,USR0075,3908.4288496418576,2024-05-04T12:35:22.244913,Chennai,Chennai,Food & Dining,DEV-ED93D48C,web,UPI,N/A,pending,192.60.99.10,
TXN-391998780110,USR0013,8197.766849284708,"June 19, 2024 01:09 PM",Mumbai,Bombay,Entertainment,DEV-3010604A,web,Wallet,0.0,success,192.227.235.112,
TXN-261276D3D302,USR0071,6268.45,2024-02-09T14:55:15.729074,Jaipur,Jaipur,Electronics,DEV-52E838A1,mobile,Wallet,110266.44,failed,192.206.119.206,
TXN-5FFDECACB40B,USR0057,2729.1837496541157,2024-01-25T13:30:48.871781,HYDERABAD,Hyderabad,Grocery,DEV-126D0500,web,NetBanking,42906.28,success,192.165.131.214,
TXN-E97F0993A47F,USR0041,1005.36,1706686715,Lucknow,LKO,N/A,DEV-33E6315B,web,NetBanking,128407.57,success,192.53.172.168,
TXN-1F07170D7235,USR0018,9368.43,2024-01-11T14:18:09.782119,jaipur,jaipur,Electronics,DEV-5A0A15C2,web,UPI,122382.82,success,192.112.41.120,
TXN-FA63018C03BF,USR0044,1067.9580902538135,03-12-2024 04:31,jaipur,JAI,Grocery,DEV-C2F0F24E,web,Card,179013.4,success,192.73.41.155,
TXN-3424BBF63960,USR0021,5522.663904180792,2024-03-05T18:44:25.483293,BENGALURU,Bengaluru,Grocery,DEV-8F2A3284,ATM,UPI,N/A,failed,192.83.126.218,
TXN-1C0BBC797837,USR0037,6117.768610508159,"February 11, 2024 09:00 AM",jaipur,JAI,Utilities,nan,mobile,NetBanking,79909.73,success,192.248.15.127,
TXN-19A5B16F366C,USR0026,3350.98,14/06/2024 15:58:20,PNQ,Pune,Electronics,DEV-B73DE612,mobile,Card,82730.46,success,192.17.87.93,
TXN-9737300D6CCB,USR0025,6107.437388969853,2024-04-12T17:58:19.379427,Calcutta,Kolkata,Utilities,DEV-1762E520,ATM,Card,,success,192.80.103.158,
TXN-B4C8E78802FD,USR0068,1359.53,02-04-2024 18:18,HYDE...,hyderabad,Education,DEV-E82A3776,web,UPI,0.0,failed,192.107.227.194,
TXN-A79DC1BB34FE,USR0068,187.9306741397486,2024-01-27T20:06:09.323544,pune,Pune,Fuel,DEV-E82A3776,web,UPI,0.0,success,192.107.227.146,
TXN-6DB0D8545168,USR0067,1344.1439599588498,01-24-2024 09:08,JAI,jaipur,Travel,DEV-1CD3CE9D,ATM,Card,98044.48,failed,192.80.58.227,
TXN-5B6754515969,USR0061,3607.9973906239957,27/04/2024 10:36:21,HYD,HYD,Education,DEV-B60819A7,web,Card,95784.72,success,192.111.18.178,
TXN-929462D01693,USR0014,1484 INR,20240511113137,ahmedabad,AMD,Fuel,DEV-88FD6F2B,ATM,NetBanking,21522.27,success,192.150.110.78,
TXN-AA30C858AC74,USR0008,541.1913785929981,2024-04-05T22:06:21.011449,Delhi,delhi,Utilities,DEV-CF9A4BD7,mobile,Card,N/A,success,192.222.26.244,
TXN-0F9B18452AF7,USR0063,₹4414,2024-03-18T15:49:33.617027,kolkata,Bengaluru,Grocery,DEV-58A9E1DE,mobile,UPI,95278.42,success,192.108.171.47,
TXN-32AD02CB69DA,USR0054,13202.04321174734,20/04/2024 12:36:04,Ahmedabad,ahmedabad,Utilities,DEV-86CA0F7A,web,NetBanking,0.0,pending,192.206.172.43,
TXN-31F0616F0524,USR0014,574.41,2024-04-29T19:12:32.144552,Ahmedabad,ahmedabad,Food & Dining,DEV-88FD6F2B,ATM,NetBanking,30608.11,failed,192.150.110.198,
TXN-AB1E156B7DF2,USR0020,9868.626609549556,04-24-2024 22:10,JAI,Jaipur,Grocery,DEV-C894B8F5,mobile,Card,36085.31,success,192.96.196.45,
TXN-49F2068334D3,USR0063,13435.67,08/03/2024 04:37:10,JAI,jaipur,Travel,DEV-AE23C205,web,Wallet,75490.99,success,192.108.171.173,
TXN-7F120E451FAB,USR0069,2616.3,1710141447,lucknow,LKO,Grocery,DEV-A93E7FCB,mobile,Wallet,101176.95,success,192.38.168.68,
TXN-DED29A45EEF3,USR0076,3108.942893375458,1716468329,BENGALURU,BLR,Entertainment,DEV-81F2A99F,ATM,UPI,0.0,failed,192.120.107.233,
TXN-F4279CB04079,USR0036,8003.431178504593,06/02/2024 01:18:15,chennai,MAA,Grocery,DEV-52192FFB,ATM,Card,143996.19,success,192.246.188.110,
TXN-3CC123A254E8,USR0036,9358.417273623689,1709020939,chennai,Chennai,Travel,DEV-52192FFB,ATM,Wallet,59883.13,success,192.246.188.28,
TXN-B2F32433DFAC,USR0079,2298.3,1712122062,Jaipur,Jaipur,Healthcare,DEV-87BECBE5,web,Card,158261.63,success,192.112.125.176,
TXN-1AA4937F4132,USR0033,1621.86,"February 08, 2024 10:06 PM",AMD,ahmedabad,Fuel,DEV-EA6AF635,ATM,NetBanking,177866.52,failed,192.167.139.217,
TXN-D2E54717762D,USR0013,9779.914768022403,"June 11, 2024 09:33 AM",LKO,LKO,Food & Dining,DEV-B1312090,mobile,Wallet,0.0,success,192.227.235.104,
TXN-44F9298B2E6D,USR0007,,12/03/2024 00:35:05,kolkata,CCU,Fuel,DEV-CCD9FDCF,ATM,Card,60666.57,success,192.50.181.185,
TXN-8E42A8957459,USR0023,7918.16,2024-01-20T14:39:03.875039,lucknow,Lucknow,Grocery,DEV-9D08D512,web,N/A,9613.33,success,192.197.33.30,
TXN-8D1F154A6871,USR0071,2618.66,1709343404,Jaipur,jaipur,Education,DEV-52E838A1,mobile,Wallet,75849.41,success,192.206.119.138,
TXN-A5C8AC3A6251,USR0032,3157.0889808457882,11/04/2024 09:21:32,JAI,JAI,Electronics,DEV-221153D0,web,Card,25611.8,pending,192.47.72.224,
TXN-7A63FAA1E536,USR0056,2488.1800,20240116235939,HYDERABAD,hyderabad,Electronics,,mobile,NetBanking,158270.09,success,192.58.7.243,
TXN-6B968E8BA06C,USR0002,716.323914158053,20240309093620,Jaipur,jaipur,Education,DEV-5E5EBD15,ATM,Wallet,84010.25,success,192.60.130.222,
TXN-FDA714097139,USR0063,2356.5593157283306,"March 02, 2024 08:16 AM",CCU,Kolkata,N/A,DEV-AE23C205,ATM,Card,135641.48,success,192.108.171.254,
TXN-1310641C8207,USR0013,7001.201797873447,2024-06-07T18:15:40.532829,LKO,lucknow,Education,DEV-102E980C,web,Wallet,0.0,success,192.227.235.251,
TXN-5BCAB4FA5D83,USR0045,7570.14,1715626706,Ahmedabad,ahmedabad,Electronics,DEV-9C2EA584,web,Card,60190.47,success,192.210.142.147,
TXN-2ED6C89EDA22,USR0012,1491.76,1713407273,Mumbai,Calcutta,,DEV-0ED55337,web,Wallet,0.0,success,192.17.55.46,
TXN-2E145C10D901,USR0063,3344.37,2024-03-15T19:35:06.728651,CCU,Calcutta,Education,DEV-AE23C205,mobile,Card,107818.77,success,192.108.171.32,
TXN-38ED003F29C0,USR0064,6958.190129734041,2024-03-10T00:42:21.753450,Calcutta,Kolkata,Clothing,DEV-8B07120E,mobile,Wallet,132600.51,success,192.141.214.181,
TXN-D07AC118A7BB,USR0030,2660.5746401061197,1717197987,CCU,kolkata,Fuel,DEV-DAE1980F,web,NetBanking,17627.1,success,192.106.120.22,
TXN-4756E935765E,USR0028,1926.62,2024-03-24T09:40:09.329431,mumbai,Mumbai,Electronics,DEV-2F256875,web,UPI,160566.49,success,192.61.72.28,
TXN-85E9EF7479A8,USR0014,1202.18,01/05/2024 19:36:56,AMD,Ahmedabad,Fuel,DEV-46AD051A,ATM,NetBanking,28469.27,success,192.150.110.34,
TXN-1603ACBDA18D,USR0006,6385.577709790982,05-Jun-2024,Pune,PNQ,Utilities,DEV-CC622E73,ATM,UPI,143350.11,success,192.32.250.57,
TXN-146861F39AA5,USR0017,8657.869503289396,03-27-2024 16:05,kolkata,Calcutta,,DEV-A230C5C8,ATM,UPI,37925.52,success,NA,
TXN-3B754005ACC6,USR0020,28220.51,"April 28, 2024 03:57 AM",Jaipur,Jaipur,Education,DEV-C894B8F5,web,Wallet,22248.79,success,192.96.196.76,
TXN-87BA79BEC17F,USR0017,2171.675779146141,2024-03-16T03:10:56.732172,CCU,Kolkata,Food & Dining,DEV-BFA447A1,ATM,nan,88263.63,failed,192.185.30.133,
TXN-8FB0D389642C,USR0001,300.1628,"April 19, 2024 05:31 AM",delhi,Delhi,Utilities,DEV-CEAEBD15,mobile,Card,52407.62,success,192.27.174.203,
TXN-9424275B6E75,USR0042,2911.425372318742,1715894938,Pune,PNQ,Grocery,DEV-10DA320E,web,Wallet,71922.15,success,192.81.238.128,
TXN-60C5A2271EA0,USR0003,371.22,29/05/2024 15:02:24,lucknow,lucknow,Electronics,N/A,mobile,NetBanking,37191.55,success,192.115.151.235,
TXN-DDFFD9E59830,USR0024,₹5472,2024-05-19T07:15:51.638328,Bangalore,Bengaluru,Food & Dining,DEV-530A1B2A,mobile,NetBanking,168542.76,success,192.224.156.173,
TXN-D8924D1A1EEA,USR0021,7362.49,1708976949,Bangalore,bangalore,Grocery,,ATM,UPI,145115.85,failed,192.83.126.82,
TXN-617213FED86F,USR0003,301.96008302365743,28/05/2024 00:44:49,lucknow,LKO,Fuel,DEV-104EA314,mobile,Wallet,39405.06,success,192.115.151.233,
TXN-9EAD224B05D8,USR0023,₹7421,"February 14, 2024 08:07 PM",LKO,LKO,Travel,DEV-58413333,ATM,NetBanking,0.0,success,192.197.33.116,
TXN-437DB0131F27,USR0069,897.0,23/02/2024 04:16:09,LKO,PNQ,Electronics,DEV-8657F3E2,mobile,Wallet,123602.6,success,192.38.168.160,
TXN-F98B451F1FEC,USR0043,448.6587334034934,06-03-2024 09:00,DELHI,New Delhi,Food & Dining,DEV-EC8BBC24,mobile,UPI,122100.11,success,192.138.55.17,
TXN-BAD789762F00,USR0038,6243.062031896084,2024-03-18T09:21:22.430766,Ahmedabad,ahmedabad,Electronics,DEV-2BCD5E08,mobile,NetBanking,0.0,success,,
TXN-06B6E2F01F13,USR0004,2825.92,2024-04-24T15:06:15.689542,Chennai,chennai,Travel,DEV-965CDF83,web,Wallet,0.0,success,192.72.40.156,
TXN-D648AADDCA8E,USR0011,5734.187506978626,20240314060624,Bengaluru,BLR,Fuel,DEV-717C56C8,ATM,Card,28395.66,success,192.84.216.2,
TXN-BB649CBC4A12,USR0036,7821.858823451563,07/02/2024 11:00:42,Madras,chennai,Clothing,DEV-52192FFB,ATM,UPI,136174.33,success,192.246.188.134,
TXN-88E4217F96F2,USR0017,6578.83,1715635079,BLR,Kolkata,Entertainment,ATO-30059AAC,ATM,Wallet,20644.09,success,192.168..1,
TXN-D8EB9D0A6560,USR0039,11255.540014298618,24/01/2024 07:45:57,JAI,JAI,Education,DEV-FA6637A2,mobile,UPI,53551.38,success,192.18.153.217,
TXN-00747C38488B,USR0056,1609.794281064931,20240422042722,hyderabad,BOM,Entertainment,DEV-B2519C05,mobile,NetBanking,168339.8,success,192.58.7.62,
